Category,Event,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,Node,active0,active1,active2,active3,active4,active5,active6,active7,active8,active9,active10,active11,active12,active13,active14,active15,active16,active17,active18,active19,active20,active21,active22,active23,active24,active25,active26,active27,active28,active29,active30,active31,active32,active33,active34,active35,active36,active37,active38,active39,active40,active41,active42,active43,active44,active45,active46,active47
brassiere,CFDA Fashion Awards,-0.125217581,-0.25819889,-0.239312961,0,0,-0.189352427,0,0,0,0,0.988483301,0.150472639,0,0,0,-0.544331054,0.917985092,-0.686406473,0.942809042,0.816496581,0.516046847,0.800640769,0.926488989,-0.860662966,0,0,0,0.439678772,0.251123601,-0.734506249,0.19245009,-0.178145309,0.800640769,-0.439941345,0.756644449,-0.19245009,-0.522232968,-0.90150376,0,0,0.597614305,0,-0.302072296,0,-0.471404521,0.472496495,0.230283093,0.489897949,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
brassiere,Haute Couture Fashion Week,0,0,-0.269227082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.516046847,0,0,0,0,0,0,0,0,0,0,0,0,0.146647115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
brassiere,London Fashion Week,0.619615544,0.774377965,-0.621753312,0.174175824,0,0.956182887,0.604707898,-0.029155027,0.902826674,-0.903594258,0.630697107,0,-0.669816421,0.142722359,0.420182903,-0.568535244,0.673189067,0.498779268,0.40824829,0.810711347,-0.165581586,0,0.795491434,-0.527046277,0.322865954,0.324442842,0,0.987189223,0,-0.810194541,0.333333333,0.379400603,0.055701215,0.87988269,-0.552770798,0.640604606,-0.882474397,0.58704066,0,0,-0.099602384,0,-0.539848283,-0.019331117,0.519327258,-0.621705914,0.050251891,-0.163299316,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
brassiere,Men's New York Fashion Week,0.458216164,-0.716219029,-0.6476597,0,-0.774596669,-0.318727629,-0.599543773,0.991836598,0.362775512,-0.320630221,0.857536563,-0.092598547,-0.650944555,-0.666016577,-0.336146323,-0.816496581,-0.211999576,0.104828484,0.471404521,0,-0.18124007,-0.603179379,0.795491434,-0.125988158,0.423637848,0.973328527,-0.028444006,-0.253848657,-0.251123601,-0.691973527,-0.19245009,0.142587362,-0.443439574,0.146647115,-0.194624736,0.210389581,-0.121878737,-0.923882466,-0.749268649,-0.698726827,-0.955568821,0.054192781,-0.253335716,0.820363109,0.569177052,-0.682378782,0.455582048,0.170560573,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
brassiere,Milan Men's Fashion Week,-0.073947609,0.774596669,-0.990370735,-0.194674367,-0.308790141,-0.623856452,-0.714472378,-0.450834817,-0.597037063,0.837218358,-0.151329982,-0.490604473,0.859202977,-0.942809042,0.666482305,-0.544331054,-0.361842892,0.699351445,0.187317162,0,0.05995359,-0.160128154,0.289836561,-0.120912708,0.50358478,0.681913434,-0.027055832,-0.253848657,0.287191181,0.108059255,0.962250449,0.569558941,-0.800640769,-0.146647115,-0.771318421,0.940972995,-0.458507557,0.937217661,-0.320962129,-0.510653488,0.199204768,-0.116551386,-0.653544463,-0.786125482,-0.222222222,0.621705914,-0.205402761,-0.049872935,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
brassiere,Milan SS Ready to Wear,0.256425708,-0.883320314,-0.474276378,0.038836782,-0.674199862,-0.905450237,0.70306072,0.777068585,0.547226284,0.382324483,0.146562481,0.904618586,-0.430125324,-0.050425287,0.452304777,0.642225494,0.513341137,0.699349867,0.226804606,0.9916189,-0.778992065,-0.537265274,-0.748626827,-0.839513223,0.994666978,-0.292965397,0.546459456,-0.439678772,-0.065498124,0.235802411,0.755470355,-0.446203559,-0.94770604,-0.457835017,0.975622272,-0.343953476,-0.426993545,-0.937091677,-0.485350187,0.201213051,-0.930525115,0,-0.98966012,0.332119079,0.673833436,0.052486388,0.47107233,-0.971633259,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
brassiere,New York Fashion Week,-0.912570873,-0.315149414,-0.239312961,-0.457604315,0.25819889,0.956182887,0,0.991836598,0.436307743,-0.279072786,0,0.246128805,0.650944555,-0.512961071,-0.102923371,-0.23570226,0.673189067,0.080064077,0,0,0.5807828,0.800640769,0.047511434,0.790569415,-0.808290377,0.231620527,0,-0.439076884,-0.949164488,0,0,-0.449070761,0.409823526,-0.58658846,0.618613983,0.962250449,0.87038828,-0.11940709,-0.259658518,0.301511345,0.199204768,0,0,-0.531342366,-0.187317162,-0.178808304,0.552770798,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
brassiere,Paris Fashion Week Ready to Wear,0.757700174,-0.146676325,-0.328801054,0.141639431,0.316227766,-0.591726335,-0.497135386,0.895717955,-0.322845319,-0.550276056,0,0.651561103,0.049458267,-0.019271794,0.750536869,-0.816496581,-0.917985092,0.906121207,0.318896402,0,0.162570369,-0.834520958,0.246876652,0.645497224,-0.876420779,0.048756323,0.73759894,-0.635091559,0.251123601,0.588618664,-0.470620805,-0.670165688,-0.052989788,0.749149912,0.050251891,-0.333333333,-0.161702927,0.594324701,0.152441243,-0.818181818,0,0.433542252,-0.632771865,-0.687191243,0.090067166,0.637650218,0.098692754,-0.489897949,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
brassiere,Pitti Immagine,-0.598419578,0.195366166,-0.106693875,0.742413851,-0.408047133,0.167084656,-0.092296951,0.957024404,0.570937674,-0.073712966,0.95313835,0.460202678,-0.033073013,0.471404521,0.561483258,-0.503219608,-0.799500468,-0.402493879,0.43519414,-0.5,-0.524295321,0.737898856,-0.591327897,0.591607978,0.786431882,-0.990147543,0.622949474,0.138177707,-0.008412607,-0.064841907,-0.05237828,-0.027206478,0.978549785,-0.992040494,-0.006817407,0.727606875,0.745284397,-0.243919182,-0.338869497,0.336367146,0.981930921,-0.868850943,0.189509385,-0.917638351,0.738548946,0.522232968,-0.820767734,0.46483843,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
briefs,Academy Awards,-0.012157904,-0.098929212,0.49088254,0.379355513,-0.787904931,0.955358116,0.415055676,-0.574194319,0.860563473,-0.469840986,-0.261354187,0.571919683,0.812035115,-0.991690276,0.143195667,-0.179962064,-0.935674292,-0.294174203,0.257456199,-0.81491073,0.04563404,0.228416096,-0.243401335,0.341563362,0.900790085,0.61227724,-0.724611614,0.08620832,-0.261314525,0.23291137,0.538946358,-0.1399384,-0.430237205,-0.948683298,0.418043847,0.465242105,-0.607148993,0.88430048,0.487861149,0.845657672,0.094766511,0.152624637,0.459332415,-0.589272692,0.957435995,0,0.35107001,-0.25248635,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
briefs,Bread and Butter,0.448735884,0.57166195,0.040166053,-0.481937862,0.807134312,0.608754132,-0.419000387,0.377519023,0.800250117,0.067573738,0.14077975,0.749590256,-0.10104039,-0.764931715,-0.686477433,0.5683559,0.018921891,-0.029065687,-0.987940336,0.10976426,0.757280584,1,-0.928446064,-0.20101931,0.951272261,-0.609204682,-0.058025885,0.980196059,0.289414381,0.113519152,-0.533554512,-0.692143635,-0.882230842,-0.427992488,0.281370585,0.529050262,-0.89566859,0.167443672,0.11382299,-0.076471911,0.024565131,0.216930458,-0.628624078,-0.531188755,0.225493808,0,-0.426545075,-0.833832591,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
briefs,CFDA Fashion Awards,0.13074409,0.080845208,-0.647297778,0,0,-0.141677394,0,0,0,0,0.814821714,-0.252623367,0,0,0,0.555555556,-0.333333333,0.196116135,-0.58658846,0.697096676,0.597614305,-0.333333333,-0.998030525,-0.740436097,0,0,0,-0.6,-0.774596669,-0.448521005,-0.87006284,0.227830594,0.522232968,-0.365148372,0,0.712696645,0.115470054,-0.555555556,0,0,-0.138144741,0,-0.035333263,0,0.375823014,0,-0.174136298,-0.302072296,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
briefs,Haute Couture Fashion Week,0,0,-0.302072296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298807152,0,0,0,0,0,0,0,0,0,0,0,0,0.365148372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
briefs,London Fashion Week,0.224376816,0.083539101,-0.523204565,0.192074238,0,-0.675689338,-0.40411193,-0.136336636,0.595933497,0.904534034,0.764998332,0,-0.396059017,0.145740551,-0.327326835,-0.87038828,0.333333333,0.710946569,-0.889000889,0.955649196,-0.051626013,0,-0.948847473,-0.906845313,-0.450937052,-0.841725623,0,0.115470054,0,0.692348867,0.279072786,0.633513388,0.791854825,0.730296743,-0.645497224,0.150248104,0.119734219,0.006447321,0,0,-0.483506593,0,-0.794938415,0.113776025,0.167681739,0,0.265997588,-0.043153185,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
briefs,Men's New York Fashion Week,-0.282357826,-0.804399667,-0.224230528,0,-0.816496581,-0.039746432,0.29329423,-0.857997779,0.648638349,0.301511345,0.369610635,-0.091863042,0.19245009,0.008774239,0.763762616,-0.555555556,0.577350269,-0.366899693,-0.87988269,0.443606975,0.308060332,0.0358748,-0.948847473,0.737043474,-0.028363801,-0.072147911,0.288675135,-0.115470054,0.774596669,0.381036748,0.096673649,0.249539,0.852892441,0.365148372,0.75,-0.695653226,0.064676167,-0.684350745,0.03200922,0.760780619,-0.761364284,0.326508697,0.021166119,0.184798918,0.173258127,0,-0.064307352,-0.608472431,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
briefs,Milan Men's Fashion Week,-0.189742676,0.080845208,-0.889441729,-0.138746483,-0.488240083,0.883101597,-0.066912002,-0.171599556,-0.146501534,-0.577350269,0.51745489,-0.29727053,-0.090721842,0.198732158,0.59471613,-0.333333333,0.011661857,0.185042406,-0.233086619,0.570351825,-0.641533028,-1,-0.528287238,-0.291262416,0.963353869,-0.061378241,0.613782055,-0.115470054,-0.881269944,0.483753183,-0.483368245,0.402143414,0.522232968,-0.365148372,-0.268122493,0.626154668,-0.897761193,0.367755291,-0.040323506,0.725433097,0.621651334,0.232552071,-0.276782919,0.055081581,0.389762269,0,0.868931014,0.768166814,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
briefs,Milan SS Ready to Wear,0.013419106,-0.837637194,-0.303082095,-0.869234288,-0.426401433,0.54950876,-0.507034355,-0.925809018,0.20884306,-0.271703487,-0.566237793,0.961122069,-0.673900738,-0.99806398,0.800795699,-0.2759868,-0.040522045,-0.030406516,-0.762000762,0.816679424,-0.530956985,-0.641219929,0.888571039,-0.237307686,0.640511624,0.97432633,-0.323851548,0.6,0.848528137,0.168045166,-0.240231533,-0.540534873,-0.085209894,-0.26,0.187810688,-0.993529811,-0.247269066,-0.019490178,-0.427340737,-0.731759793,-0.45981003,-0.407555757,-0.927558634,0.012130441,-0.315392876,0,-0.632684225,-0.51601697,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
briefs,New York Fashion Week,-0.357995804,0.055950938,-0.647297778,-0.418039809,0,-0.675689338,0,-0.857997779,0.68230397,0.577350269,0,0.302310443,0.19245009,0.775340181,-0.534522484,-0.19245009,0.333333333,-0.880704846,0,-0.443606975,0.160990506,0.333333333,-0.290020947,0,-0.904534034,0.748562111,0,0.569589576,0.413519808,0,0,-0.375458539,0.821746377,-0.730296743,0.619117653,0.178174161,-0.115470054,-0.838870493,0.459371281,-0.076471911,0.621651334,0,0,0.266598538,0.388275999,0,0.088665863,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
briefs,Paris Fashion Week Ready to Wear,0.071229611,0.096955182,-0.41649499,-0.940589569,0.5,0.920903061,-0.435054943,-0.83187834,-0.887494069,0.421637021,-0.261354187,0.694623539,-0.005623927,-0.950566297,0.261599999,-0.555555556,0.333333333,0.081092559,-0.958972477,-0.620920421,-0.479603171,0.256307297,0.167443672,0.444261658,-0.262147763,-0.508377653,-0.465566028,-0.8,-0.774596669,-0.196706038,-0.299449407,-0.580425561,-0.889692248,0.548637717,-0.860662966,0.6172134,0.254363193,0.422222222,0.351001947,0.253628637,0.043685203,-0.029682609,-0.412369535,-0.430417846,-0.725885678,0,-0.638499758,0.302072296,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
briefs,Pitti Immagine,-0.629251278,0.770761146,-0.381118612,-0.344660194,-0.397033334,-0.320147274,-0.593123508,-0.783729388,-0.267312163,-0.355829997,0.899293951,0.377545505,0.686033689,0.675689338,0.709299366,0.381528726,0.272165527,0.488742567,-0.785219024,-0.776150526,-0.95971487,0.727606875,0.294661577,0.41686712,0.405236789,0.42568879,-0.811639775,0.989949494,-0.988940885,0.393775973,-0.710403334,-0.269656988,0.167967753,-0.988064364,0.831926215,0.598784951,-0.246228497,0.811707703,0.569417434,-0.86604952,0.436114385,0.618038001,0.382747243,0.143386471,0.039253434,0,0.255562216,0.252900472,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
caftan,Academy Awards,-0.870229721,0.904141106,-0.268284359,-0.35707496,-0.074384069,-0.666576263,0.037448544,0.226554113,-0.298682172,0.357136718,-0.40824829,-0.56163559,-0.757880935,0.301744898,-0.436629881,-0.653197695,0.726857277,-0.866578245,-0.549066875,0.515016967,0.251141539,0.382326971,0.535364844,-0.184628844,-0.218583298,-0.076039087,-0.616141264,0.209858852,-0.496730039,-0.061690685,0.318714026,-0.244979599,0.476588643,0.507673083,-0.53409692,-0.60544935,-0.742874701,0.334510669,0.678537616,0.518965662,0.334568433,0.201155896,0.289121655,0.412055399,0.971894188,0.101808219,0.783534515,-0.971572037,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
caftan,Bread and Butter,-0.08312069,-0.726897361,0.692300275,0.399579611,0.151575153,-0.086850768,0.37646938,-0.907264709,0.403603676,-0.159406512,-0.85518611,-0.354579849,-0.662494826,-0.022231983,0.855579459,0.072144296,0.083040032,-0.68485589,-0.632460228,0.682323045,0.192312027,0.979795897,0.192116843,0.292391724,-0.470463329,0.281010525,0.375076238,0.255654996,0.39637018,0.526182124,0.691319865,0.271163072,-0.047941922,0.716547696,0.428042785,-0.29934217,-0.776433515,0.279072786,-0.346695225,-0.256307297,0.631860634,-0.121578358,-0.60580618,-0.833656092,0.365148372,0,0.245065009,0.1633674,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
caftan,CFDA Fashion Awards,0.663403472,0.931614221,-0.522232968,0,0,0.896165446,0,0,0,0,0.707106781,-0.760988315,0,0,0,0.441250481,0.353103291,0.139271504,-0.655763254,-0.151515152,0.700913026,-0.326598632,-0.032124628,0.049362406,0,0,0,0.182574186,-0.910283005,0.344590782,0.696310624,-0.527046277,0.425685393,0.293105191,-0.428571429,-0.417365006,-0.041344912,-0.777777778,0,0,-0.592223062,0,-0.803115708,0,0.730296743,-0.67936622,0.946602048,0.547443321,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
caftan,Haute Couture Fashion Week,0,0,-0.522232968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107832773,0,0,0,0,0,0,0,0,0,0,0,0,0.410347267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
caftan,London Fashion Week,0.796234003,0.055864878,0.301511345,-0.222854231,-0.577350269,-0.160903597,-0.968245837,-0.826740158,-0.103417538,0.500520201,0.022211256,0,0.769626176,0.836577939,0.487950036,-0.603521674,0.655763254,-0.36301828,-0.262111217,-0.490815722,0.447135974,0,-0.404226042,0.483650833,0.412120966,0.40863456,0,0.843274043,0,0.77782614,0.100503782,0.179052549,0.79986544,-0.996557649,0.763762616,-0.384880409,0.362027922,0.793020433,0,0,0.627059713,0,0.147726839,0.584684582,-0.150850937,0.67936622,0.45847465,-0.391030944,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
caftan,Men's New York Fashion Week,0.197455559,-0.62183734,0.301511345,0,-0.866666667,0.884969785,0.527046277,0.577350269,-0.075858261,0.816638223,0.577350269,0.246807021,-0.358057437,0.527829171,-0.487950036,-0.35720277,0.262111217,0.173702083,-0.756649908,-0.636363636,0.838066127,0.228474883,-0.404226042,-0.968272799,-0.831084058,-0.214046674,-0.391254023,0.210818511,0.910283005,0.323972988,0.696310624,0,0.218304023,0.410347267,0,0.354876855,-0.225788379,-0.636684524,-0.420336404,0.989950504,0.540436118,-0.38499473,-0.781306853,0.94434746,0.260521565,0.815572419,-0.735383713,0.4901022,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
caftan,Milan Men's Fashion Week,-0.169277519,0.032124628,-0.152508395,0.465995377,0.337900246,-0.766075367,0.171008112,-0.08247861,-0.558932023,-0.151329982,-0.577350269,0.772571755,-0.776433515,-0.151329982,-0.47141969,0.189107349,-0.866511216,-0.963655114,-0.661456809,-0.939393939,-0.640173568,-0.979795897,-0.895305157,-0.055478555,-0.663897882,0.23078411,-0.161661986,0.210818511,-0.768060056,0.092140997,0.174077656,0.208876105,0.331088639,-0.410347267,0.889154331,-0.885712146,-0.924988982,0.895814171,-0.720553879,0.090930402,0.278693206,-0.723588051,-0.989815859,-0.774688354,0.731563521,-0.67936622,-0.154574468,-0.276381304,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
caftan,Milan SS Ready to Wear,0.939782848,-0.40820401,-0.209798194,0.424968887,-0.87038828,0.435768071,-0.328336852,0.720546644,0.57704244,0.473897661,0.457495711,-0.487409226,0.619111226,0.427619628,-0.795837164,-0.180059406,-0.325006617,-0.849329779,-0.61159284,-0.083827755,-0.228655102,-0.708624088,-0.183865783,-0.405830535,-0.493174931,-0.917200817,-0.649954264,-0.182574186,0.9213572,-0.265034053,0.307193429,0.441435279,0.389378778,0.847652915,-0.773443137,0.85864741,0.120731629,-0.968012184,-0.488740266,-0.256804919,0.795856458,0.624642444,-0.667764097,0.224039047,-0.639808618,-0.716928179,0.214645416,-0.880960659,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
caftan,New York Fashion Week,-0.281577509,-0.818565693,-0.522232968,0.858395075,0.066666667,-0.160903597,0,0.577350269,-0.093525977,-0.756649908,0,0.454700334,-0.930949336,-0.601114042,0,-0.473118441,0.655763254,0.227429413,0,0.636363636,0.73396949,0.163299316,-0.980196059,0.72547625,0.76822128,-0.972417326,0,-0.162066005,0.600539557,0,0,-0.384499867,0.619611838,0.293105191,-0.447719931,-0.602860564,-0.372104204,0.367925655,0.489637922,-0.683486126,0.278693206,0,0,-0.035648209,0.72547625,-0.225294685,0.105801842,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
caftan,Paris Fashion Week Ready to Wear,0.453221772,0.975318197,-0.611874199,0.449635516,-0.326598632,-0.752778975,0.473811277,0.819341907,0.539670583,0.902545641,-0.40824829,-0.008639974,0.780572198,0.146416653,-0.424092651,-0.35720277,-0.353103291,-0.906380765,-0.398113029,0.964950505,-0.890222856,0.251128838,0.565916458,0.296174439,0.117338482,0.875313515,-0.369787597,-0.365148372,-0.910283005,-0.831318449,0.730772186,0.439205231,-0.67999383,-0.980607047,0.327326835,-0.240965799,0.578281754,0.614814815,-0.720954741,0.180318968,0.550815812,-0.375488687,-0.317241705,-0.76131471,-0.412252022,0.547878671,0.66954779,-0.547443321,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
caftan,Pitti Immagine,-0.261800103,0.559063233,-0.827837354,0.529721081,0.218819043,-0.179410088,0,0.769309258,0.335547183,0.084384459,0.647576126,-0.4259954,-0.891412124,-0.756649908,-0.881134221,0.205349675,-0.947296497,0.612493434,-0.782352189,0.668042657,-0.606094103,0.712906231,-0.853611593,0.135724179,-0.908757779,-0.130647227,-0.828378372,0.129099445,-0.91750576,0.47503047,0.521157307,-0.140859042,-0.243404078,0.779902188,-0.414462472,-0.798718138,-0.526933342,-0.624390541,-0.235367218,-0.592092488,-0.447626283,-0.346378494,-0.442041022,-0.491233305,0,0.452910814,0.220244098,0.641661438,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
camisole,Academy Awards,-0.275268932,0.630695988,0.239831236,-0.256717095,0.199017492,-0.150166854,0.390794886,0.015591728,0.328652986,-0.275801731,0.142373699,0.839597859,0.572275607,0.883893251,-0.190600599,-0.928058711,-0.919997073,-0.539327681,-0.325502,0.154054617,-0.372751347,0.697930116,-0.949530463,0.466705096,0.035201667,0.334766626,-0.442069745,-0.181073691,-0.82502896,-0.100275051,-0.575013644,0.561190339,-0.184986023,0.211999576,-0.050217719,-0.672918067,-0.563775484,-0.8914178,-0.366143556,0.59161358,0.387375818,0.865300357,-0.140028008,-0.719248554,-0.783252348,0.598279429,0.193936545,-0.672127398,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
camisole,Bread and Butter,0.219035922,-0.218829317,0.929678849,0.054505828,-0.326199449,0.815712864,-0.917385842,-0.936585812,-0.12688648,0.371073837,0.085211457,0.429526772,0.757716603,0.582733813,0.517854959,-0.486494788,0.092362179,-0.381991837,0.951793738,0.624695048,0.413172919,0.536056267,-0.541954561,0.290784632,-0.444279927,0.272949173,0.533741785,-0.68627451,-0.509871782,0.410535414,-0.513120831,-0.166106871,-0.435784401,-0.481627156,-0.290484361,-0.260008929,0.035234428,-0.38317757,-0.698217502,0.38411064,0.682819034,0.53294804,0.16537391,-0.439799891,0.058025885,-0.845154255,-0.389146758,-0.346392489,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
camisole,CFDA Fashion Awards,0.323081171,0.754336509,0.507092553,0,0,-0.063938421,0,0,0,0,0.90419443,0.070243936,0,0,0,0.450834817,-0.262431941,0.348173566,0.225493808,-0.27050089,-0.536116016,-0.964901281,-0.241659726,-0.785457482,0,0,0,0.140028008,0.056523342,0.919934799,-0.441054277,0.080713431,-0.248909552,0.061199006,-0.868599036,0.054140336,-0.388378667,0.948847473,0,0,-0.338815464,0,0.420084025,0,-0.058025885,0.292770022,-0.472232969,0.710669055,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
